,value,numBigOnes,aveNumExprEvaluated,aveNumSolutions,aveSolveTimeSec
2826,806,3,28539.8,7.9,0.27466721534729005
2827,806,4,30015.2,9.1,0.28688023090362547
2828,807,1,17593.5,9.9,0.19210927486419677
2829,807,2,24180.3,12.8,0.23942887783050537
2830,807,3,28088.1,17.8,0.2620272636413574
2831,807,4,29128.6,8.1,0.27295866012573244
2832,808,1,15321.3,15.2,0.15643157958984374
2833,808,2,20330.3,15.5,0.21021993160247804
2834,808,3,29098.8,10.9,0.2810667037963867
2835,808,4,31003.9,20.0,0.2975849866867065
2836,809,1,15439.6,6.2,0.1811760187149048
2837,809,2,25325.9,14.8,0.24870772361755372
2838,809,3,27771.9,10.2,0.26818416118621824
2839,809,4,27428.3,7.6,0.27042407989501954
2840,810,1,16227.1,23.9,0.16854095458984375
2841,810,2,23788.1,31.5,0.22635622024536134
2842,810,3,27628.0,17.1,0.2639347791671753
2843,810,4,30534.6,15.7,0.28645598888397217
2844,811,1,15356.1,17.6,0.16089177131652832
2845,811,2,22231.3,6.6,0.21461715698242187
2846,811,3,26286.6,11.2,0.23193757534027098
2847,811,4,28687.2,1.3,0.27324113845825193
2848,812,1,16518.2,16.4,0.1694631338119507
2849,812,2,24156.7,11.2,0.23502662181854247
2850,812,3,27101.9,10.5,0.2788145303726196
2851,812,4,28626.2,5.6,0.28094918727874757
2852,813,1,16177.4,9.6,0.17411444187164307
2853,813,2,24945.6,10.0,0.2539086103439331
2854,813,3,28399.5,8.5,0.2646872282028198
2855,813,4,29701.7,1.3,0.285442852973938
2856,814,1,17561.9,15.4,0.18708665370941163
2857,814,2,25269.8,13.2,0.23969686031341553
2858,814,3,23581.1,5.4,0.23928649425506593
2859,814,4,24989.3,2.8,0.23997223377227783
2860,815,1,13272.0,9.2,0.13951358795166016
2861,815,2,24136.5,11.5,0.23287930488586425
2862,815,3,24732.8,5.0,0.2310617208480835
2863,815,4,30633.3,7.8,0.28321778774261475
2864,816,1,15914.1,18.3,0.15462312698364258
2865,816,2,22635.8,18.4,0.2134620189666748
2866,816,3,30997.9,13.4,0.28381991386413574
2867,816,4,28855.7,7.9,0.27210733890533445
2868,817,1,16447.6,8.9,0.16786203384399415
2869,817,2,18384.7,3.1,0.18302226066589355
2870,817,3,23781.7,15.2,0.21664130687713623
2871,817,4,30492.5,6.3,0.2874361753463745
2872,818,1,18741.0,14.7,0.18739144802093505
2873,818,2,21364.8,11.2,0.2018817663192749
2874,818,3,30498.9,9.5,0.2833296298980713
2875,818,4,27733.3,4.8,0.26126291751861574
2876,819,1,15957.9,21.9,0.160451078414917
2877,819,2,23509.8,22.0,0.22587478160858154
2878,819,3,25761.6,11.7,0.24589922428131103
2879,819,4,27165.5,8.4,0.2628182411193848
2880,820,1,15153.6,15.2,0.16701908111572267
2881,820,2,25539.2,20.7,0.24240126609802246
2882,820,3,27505.5,11.5,0.261849570274353
2883,820,4,27062.7,2.0,0.2576857089996338
2884,821,1,16311.2,10.7,0.16239476203918457
2885,821,2,21850.2,10.9,0.20771291255950927
2886,821,3,29003.4,9.5,0.2708317041397095
2887,821,4,28861.4,9.0,0.2745107889175415
2888,822,1,14691.6,11.2,0.15445265769958497
2889,822,2,23225.3,14.3,0.22555503845214844
2890,822,3,27836.5,13.9,0.25448386669158934
2891,822,4,29475.9,5.1,0.2834667682647705
2892,823,1,15208.6,10.9,0.1544872522354126
2893,823,2,23460.2,6.0,0.22850487232208253
2894,823,3,29358.0,15.3,0.25891101360321045
2895,823,4,26869.8,3.9,0.2592386484146118
2896,824,1,13855.7,11.9,0.1511993408203125
2897,824,2,24514.5,19.6,0.22335667610168458
2898,824,3,25468.3,15.0,0.2358412742614746
2899,824,4,27717.5,6.4,0.2621533155441284
2900,825,1,15530.7,20.0,0.1559234619140625
2901,825,2,25798.9,50.4,0.24884343147277832
2902,825,3,27713.1,65.2,0.25675220489501954
2903,825,4,28116.7,94.1,0.2619875431060791
2904,826,1,16678.5,15.3,0.16973845958709716
2905,826,2,23577.0,19.8,0.21822144985198974
2906,826,3,27542.2,10.3,0.2534401178359985
2907,826,4,29262.8,8.8,0.2838181257247925
2908,827,1,16013.3,5.6,0.16914987564086914
2909,827,2,19937.3,10.3,0.19635825157165526
2910,827,3,25432.1,12.5,0.2442676305770874
2911,827,4,28958.6,6.3,0.2815240383148193
2912,828,1,14236.3,16.2,0.15006823539733888
2913,828,2,21624.6,11.5,0.21711266040802002
2914,828,3,28201.1,16.1,0.2595256567001343
2915,828,4,27663.1,10.5,0.2643442630767822
2916,829,1,16029.0,6.4,0.16551687717437744
2917,829,2,23886.0,11.5,0.22995598316192628
2918,829,3,27451.6,16.7,0.26502673625946044
2919,829,4,30382.1,5.2,0.29332823753356935
2920,830,1,15770.2,11.1,0.16069252490997316
2921,830,2,23838.9,12.8,0.2289639711380005
2922,830,3,27101.2,15.0,0.2597606658935547
2923,830,4,29420.3,5.4,0.27600200176239015
2924,831,1,17415.1,11.9,0.1789701223373413
2925,831,2,22299.8,10.9,0.22040390968322754
2926,831,3,27481.6,14.8,0.26551089286804197
2927,831,4,29328.8,6.2,0.2690480947494507
2928,832,1,17093.3,19.4,0.17531950473785402
2929,832,2,24329.6,19.6,0.22623839378356933
2930,832,3,27512.4,11.9,0.2568490982055664
2931,832,4,28055.5,5.6,0.26813488006591796
2932,833,1,16337.2,6.8,0.1738795042037964
2933,833,2,21924.0,11.4,0.22042789459228515
2934,833,3,28054.2,25.5,0.2606637716293335
2935,833,4,28976.9,3.2,0.27721595764160156
2936,834,1,17489.6,13.9,0.1764375925064087
2937,834,2,23159.0,11.6,0.2203845977783203
2938,834,3,29054.8,14.2,0.2646692991256714
2939,834,4,29491.7,12.0,0.2819583177566528
2940,835,1,15537.3,4.9,0.16386077404022217
2941,835,2,20524.8,9.1,0.20911729335784912
2942,835,3,26915.7,12.3,0.2597540616989136
2943,835,4,28135.8,3.1,0.273404860496521
2944,836,1,15265.1,7.6,0.17081305980682374
2945,836,2,25526.7,15.1,0.24981160163879396
2946,836,3,26098.4,8.3,0.2557826995849609
2947,836,4,28362.8,7.6,0.2840714693069458
2948,837,1,15269.7,14.1,0.17784159183502196
2949,837,2,22912.8,13.6,0.22959554195404053
2950,837,3,27593.8,12.4,0.2678316593170166
2951,837,4,29566.5,2.1,0.2981750011444092
2952,838,1,17564.0,6.4,0.21418342590332032
2953,838,2,24842.2,10.4,0.2591454029083252
2954,838,3,24230.4,4.5,0.25371949672698973
2955,838,4,31458.0,2.3,0.313677716255188
2956,839,1,14542.5,5.2,0.16444015502929688
2957,839,2,21938.6,12.7,0.22099342346191406
2958,839,3,28184.9,8.2,0.2681245803833008
2959,839,4,29989.4,1.6,0.3134618759155273
2960,840,1,15491.3,27.2,0.17569003105163575
2961,840,2,23064.3,31.0,0.23773808479309083
2962,840,3,29485.9,17.1,0.29721047878265383
2963,840,4,27715.0,5.0,0.2734825849533081
2964,841,1,13227.1,4.7,0.1521531343460083
2965,841,2,23962.2,10.0,0.24399709701538086
2966,841,3,29664.4,5.9,0.2998931884765625
2967,841,4,27435.0,5.7,0.2744870901107788
2968,842,1,15888.1,6.7,0.17719533443450927
2969,842,2,22577.7,8.0,0.23332791328430175
2970,842,3,26324.0,11.7,0.25860280990600587
2971,842,4,28624.4,6.7,0.2882786512374878
2972,843,1,17875.7,5.6,0.1984102964401245
2973,843,2,24776.7,19.0,0.24214789867401124
2974,843,3,26864.3,8.9,0.2604478359222412
2975,843,4,31438.0,7.6,0.30390400886535646
2976,844,1,17492.4,6.5,0.19015872478485107
2977,844,2,20049.0,14.0,0.20199825763702392
2978,844,3,25435.5,10.4,0.253902530670166
2979,844,4,29975.2,7.1,0.2994873523712158
2980,845,1,16343.3,7.4,0.18406071662902831
2981,845,2,23321.5,12.9,0.23688864707946777
2982,845,3,25591.3,9.1,0.2558576583862305
2983,845,4,30064.4,10.0,0.2966604709625244
2984,846,1,17434.6,12.5,0.18104376792907714
2985,846,2,21441.8,12.0,0.21451363563537598
2986,846,3,27838.5,14.8,0.26510488986968994
2987,846,4,29697.1,13.6,0.2879962921142578
2988,847,1,18615.1,12.8,0.20124404430389403
2989,847,2,21873.9,11.4,0.2081310987472534
2990,847,3,30277.4,17.5,0.2856297492980957
2991,847,4,30552.9,5.3,0.3022549390792847
2992,848,1,17635.9,15.6,0.19028542041778565
2993,848,2,18560.5,13.1,0.18992016315460206
2994,848,3,27794.5,11.6,0.27284419536590576
2995,848,4,29661.7,10.9,0.28746116161346436
2996,849,1,15850.2,7.6,0.17568631172180177
2997,849,2,25687.4,14.1,0.25327918529510496
2998,849,3,25750.4,8.2,0.2555659055709839
2999,849,4,27371.9,3.7,0.2700825214385986
3000,850,1,19555.2,15.9,0.19653053283691407
3001,850,2,23056.9,41.0,0.22175283432006837
3002,850,3,25594.8,56.3,0.25341980457305907
3003,850,4,28332.0,81.5,0.28910558223724364
3004,851,1,17257.2,8.5,0.18558595180511475
3005,851,2,22375.8,13.6,0.2222074031829834
3006,851,3,28800.3,9.6,0.27160494327545165
3007,851,4,28914.0,4.0,0.2836554288864136
3008,852,1,17735.5,12.9,0.1857980966567993
3009,852,2,17929.7,9.8,0.18675482273101807
3010,852,3,24297.1,10.1,0.2413930892944336
3011,852,4,29549.4,6.4,0.29538013935089114
3012,853,1,13596.4,4.1,0.1600494861602783
3013,853,2,26783.4,11.8,0.2631141185760498
3014,853,3,26558.0,9.4,0.2576843500137329
3015,853,4,28536.4,6.1,0.2844640016555786
3016,854,1,16185.5,7.5,0.1671983003616333
3017,854,2,27647.4,21.8,0.2561394214630127
3018,854,3,27513.9,9.5,0.26532280445098877
3019,854,4,30669.5,6.9,0.2982595920562744
3020,855,1,13906.4,14.1,0.14791710376739503
3021,855,2,25493.5,16.8,0.2462001323699951
3022,855,3,28312.7,13.8,0.2760533332824707
3023,855,4,28182.2,3.2,0.2749221086502075
3024,856,1,18710.2,12.6,0.19007840156555175
3025,856,2,24729.6,11.2,0.23482942581176758
3026,856,3,27511.2,17.9,0.2589864730834961
3027,856,4,25355.3,8.6,0.2476050853729248
3028,857,1,15702.3,8.6,0.16660420894622802
3029,857,2,24936.5,9.7,0.24313740730285643
3030,857,3,28237.4,8.3,0.27146766185760496
3031,857,4,28581.3,5.3,0.28060967922210694
3032,858,1,13315.5,8.3,0.1451946496963501
3033,858,2,21852.9,16.7,0.2188241958618164
3034,858,3,24411.9,13.1,0.23705682754516602
3035,858,4,29861.4,6.3,0.29225850105285645
3036,859,1,14144.7,5.3,0.15416793823242186
3037,859,2,21797.2,11.0,0.21029973030090332
3038,859,3,29561.7,12.5,0.27116529941558837
3039,859,4,28774.2,11.0,0.2720921039581299
3040,860,1,16936.5,14.9,0.17543458938598633
3041,860,2,24740.3,15.7,0.2407147169113159
3042,860,3,27665.9,10.5,0.2659893989562988
3043,860,4,28119.8,2.7,0.2714045524597168
3044,861,1,16212.0,7.8,0.1722033977508545
3045,861,2,23991.1,13.7,0.23891863822937012
3046,861,3,29496.9,6.8,0.2739720344543457
3047,861,4,29282.7,2.5,0.28798470497131345
3048,862,1,13985.5,6.4,0.14834065437316896
3049,862,2,22643.5,6.8,0.2206939935684204
3050,862,3,24934.6,5.1,0.24648828506469728
3051,862,4,28564.8,3.3,0.29096436500549316
3052,863,1,15599.5,6.9,0.1699986219406128
3053,863,2,22175.3,6.3,0.22242529392242433
3054,863,3,30594.4,4.2,0.2917098760604858
3055,863,4,27731.0,1.2,0.2686620712280273
3056,864,1,18868.9,36.3,0.19612209796905516
3057,864,2,24821.3,20.3,0.23066456317901612
3058,864,3,29058.8,17.6,0.29669909477233886
3059,864,4,27848.4,5.1,0.2850799560546875
3060,865,1,14934.8,4.4,0.16704323291778564
3061,865,2,25553.7,12.3,0.2631781339645386
3062,865,3,27361.7,6.0,0.2689045906066895
3063,865,4,29220.8,9.3,0.2774845838546753
3064,866,1,18717.2,11.7,0.19034290313720703
3065,866,2,23205.3,14.1,0.21594860553741455
3066,866,3,28610.3,8.9,0.2575579881668091
3067,866,4,29546.5,5.8,0.27326159477233886
3068,867,1,15265.3,7.6,0.15873591899871825
3069,867,2,22154.8,8.3,0.21280090808868407
3070,867,3,31340.7,12.7,0.28166344165802004
3071,867,4,29430.6,3.8,0.28096327781677244
3072,868,1,13573.5,5.2,0.14183194637298585
3073,868,2,21647.8,16.6,0.20864689350128174
3074,868,3,27210.2,9.1,0.24665553569793702
3075,868,4,29461.6,7.2,0.2771625280380249
3076,869,1,17547.8,10.2,0.1828411340713501
3077,869,2,22760.5,10.5,0.2166487455368042
3078,869,3,26911.0,9.2,0.2524569034576416
3079,869,4,29641.9,2.9,0.2749619722366333
3080,870,1,15576.0,11.1,0.15993592739105225
3081,870,2,26188.5,17.4,0.24605538845062255
3082,870,3,23439.4,2.8,0.2199496030807495
3083,870,4,30274.5,8.8,0.2764622926712036
3084,871,1,17333.0,8.1,0.1668375015258789
3085,871,2,23116.1,9.3,0.22229108810424805
3086,871,3,30316.5,14.9,0.2775625228881836
3087,871,4,28214.1,8.1,0.2630592107772827
3088,872,1,17108.5,13.6,0.17343907356262206
3089,872,2,24421.9,26.8,0.23565304279327393
3090,872,3,27276.5,17.1,0.2553574562072754
3091,872,4,29531.5,4.7,0.2750620126724243
3092,873,1,17437.0,14.5,0.1738391637802124
3093,873,2,24961.0,19.3,0.2341527223587036
3094,873,3,28905.8,14.5,0.26511032581329347
3095,873,4,29562.1,18.5,0.27426178455352784
3096,874,1,16079.7,9.0,0.1688380479812622
3097,874,2,21926.5,11.4,0.23907470703125
3098,874,3,30791.5,11.3,0.29896304607391355
3099,874,4,28814.2,6.4,0.283051586151123
3100,875,1,16607.6,17.6,0.19167239665985109
3101,875,2,25343.7,46.5,0.26966540813446044
3102,875,3,30469.0,81.2,0.2998125314712524
3103,875,4,29530.6,90.3,0.2934853553771973
3104,876,1,16152.5,10.9,0.20136237144470215
3105,876,2,21860.4,16.2,0.23598992824554443
3106,876,3,31602.3,15.2,0.3426118612289429
3107,876,4,28759.3,10.9,0.2818927764892578
3108,877,1,14601.3,9.0,0.15439331531524658
3109,877,2,23986.8,11.7,0.23435161113739014
3110,877,3,25708.9,6.8,0.2550260782241821
3111,877,4,27960.4,5.0,0.2893668651580811
3112,878,1,14073.1,7.4,0.16387441158294677
3113,878,2,23316.9,11.0,0.2386016607284546
3114,878,3,27886.6,7.6,0.2694247722625732
3115,878,4,30056.9,4.0,0.29813575744628906
3116,879,1,15604.8,6.3,0.17262861728668213
3117,879,2,23642.6,10.9,0.2556545972824097
3118,879,3,28906.3,7.9,0.31274611949920655
3119,879,4,29333.2,7.1,0.2940563201904297
3120,880,1,17023.4,17.7,0.18935842514038087
3121,880,2,21502.5,15.6,0.21907968521118165
3122,880,3,27904.9,17.6,0.26972575187683107
3123,880,4,30058.9,11.8,0.2990634679794312
3124,881,1,19543.2,17.3,0.2056814432144165
3125,881,2,23672.9,9.8,0.2289578437805176
3126,881,3,23634.5,8.9,0.2379176139831543
3127,881,4,28831.7,5.2,0.27954390048980715
3128,882,1,18141.5,19.0,0.19109861850738524
3129,882,2,23106.2,24.0,0.22696430683135987
3130,882,3,23379.7,7.4,0.2385939359664917
3131,882,4,30201.0,8.0,0.29355573654174805
3132,883,1,18278.6,7.4,0.18559567928314208
3133,883,2,20867.1,10.6,0.20309906005859374
3134,883,3,25759.3,4.5,0.25683026313781737
3135,883,4,28899.4,7.8,0.28176026344299315
3136,884,1,14485.0,7.2,0.1641928195953369
3137,884,2,26219.8,15.6,0.25108699798583983
3138,884,3,28211.4,9.8,0.2858757019042969
3139,884,4,30532.6,3.2,0.30406291484832765
3140,885,1,15424.9,9.6,0.16801106929779053
3141,885,2,22868.3,10.9,0.22688868045806884
3142,885,3,25720.9,10.9,0.2514233350753784
3143,885,4,28350.2,3.0,0.2767052173614502
3144,886,1,15446.0,7.0,0.1654128313064575
3145,886,2,21917.3,6.5,0.22328169345855714
3146,886,3,27897.8,8.6,0.2716826915740967
3147,886,4,30336.6,3.3,0.2904788970947266
3148,887,1,17287.9,7.6,0.18381328582763673
3149,887,2,23442.4,4.9,0.23565983772277832
3150,887,3,27346.2,6.6,0.2612539052963257
3151,887,4,30336.2,2.1,0.29009687900543213
3152,888,1,16149.1,20.1,0.17059361934661865
3153,888,2,24267.4,19.0,0.23957059383392335
3154,888,3,24931.9,7.9,0.23600387573242188
3155,888,4,29645.8,3.5,0.28543097972869874
3156,889,1,15363.6,11.9,0.15400805473327636
3157,889,2,22582.4,9.9,0.22339220046997071
3158,889,3,29632.6,7.5,0.2910414457321167
3159,889,4,29858.7,1.3,0.30238168239593505
3160,890,1,20113.1,19.7,0.20649890899658202
3161,890,2,24732.8,11.8,0.24788026809692382
3162,890,3,27217.3,6.9,0.2725445985794067
3163,890,4,27682.9,1.4,0.2833674669265747
3164,891,1,18601.2,13.2,0.18933660984039308
3165,891,2,22200.8,17.1,0.21770236492156983
3166,891,3,27173.1,6.6,0.2639925479888916
3167,891,4,26064.8,5.7,0.2591050148010254
3168,892,1,18078.8,15.0,0.1969674348831177
3169,892,2,24151.6,10.7,0.23546102046966552
3170,892,3,26384.7,8.3,0.25522441864013673
3171,892,4,29117.5,4.8,0.2881362199783325
3172,893,1,14346.5,12.0,0.15505869388580323
3173,893,2,26475.9,14.9,0.25194787979125977
3174,893,3,28654.1,11.6,0.2789824724197388
3175,893,4,29841.3,6.6,0.2939558744430542
3176,894,1,16403.4,18.0,0.1751598596572876
3177,894,2,26052.1,12.9,0.2571047306060791
3178,894,3,29237.4,13.2,0.28239457607269286
3179,894,4,28874.7,5.4,0.279788613319397
3180,895,1,17156.7,9.8,0.1844489097595215
3181,895,2,26223.2,23.3,0.2564873695373535
3182,895,3,25045.6,11.6,0.24331443309783934
3183,895,4,29181.4,14.4,0.285495662689209
3184,896,1,19527.2,26.8,0.20708587169647216
3185,896,2,22636.2,19.2,0.22182390689849854
3186,896,3,24934.8,8.9,0.24517698287963868
3187,896,4,29450.3,9.8,0.28267822265625
3188,897,1,17224.6,22.7,0.18198208808898925
3189,897,2,26394.3,17.9,0.26192026138305663
3190,897,3,26598.3,13.7,0.2504011631011963
3191,897,4,31081.4,10.9,0.3013880968093872
3192,898,1,18064.2,17.7,0.19094595909118653
3193,898,2,22908.9,14.2,0.22515549659729003
3194,898,3,25206.2,6.3,0.24355111122131348
3195,898,4,29569.8,7.4,0.29226040840148926
3196,899,1,13549.1,8.8,0.14749453067779542
3197,899,2,24525.5,13.8,0.23908896446228028
3198,899,3,28385.1,8.6,0.28715829849243163
3199,899,4,28750.9,1.5,0.28709499835968016
3200,900,1,16976.2,71.9,0.1836696147918701
3201,900,2,24130.6,83.1,0.23713150024414062
3202,900,3,26753.5,122.5,0.25543880462646484
3203,900,4,27361.9,136.2,0.2638045072555542
3204,901,1,15295.6,20.6,0.16396307945251465
3205,901,2,24966.5,11.9,0.24455196857452394
3206,901,3,26720.5,10.9,0.2561603546142578
3207,901,4,27975.6,8.6,0.2717581033706665
3208,902,1,17128.3,23.1,0.18043434619903564
3209,902,2,24032.3,8.0,0.23564722537994384
3210,902,3,30490.0,10.1,0.2850881814956665
3211,902,4,28851.1,4.8,0.2856066465377808
3212,903,1,19717.5,14.9,0.19865634441375732
3213,903,2,22491.5,10.3,0.22149457931518554
3214,903,3,28362.8,13.4,0.26642024517059326
3215,903,4,30014.4,8.4,0.3000305414199829
3216,904,1,16486.9,9.3,0.19353396892547609
3217,904,2,21876.7,12.1,0.2341322898864746
3218,904,3,28899.2,11.3,0.2815650463104248
3219,904,4,25617.3,7.7,0.254207444190979
3220,905,1,16609.1,19.1,0.18818483352661133
3221,905,2,22447.2,10.3,0.2367039442062378
3222,905,3,25320.2,10.0,0.24320583343505858
3223,905,4,30002.5,12.1,0.2999896049499512
3224,906,1,15805.9,15.2,0.1693180799484253
3225,906,2,24598.6,13.9,0.2456521987915039
3226,906,3,26681.7,17.5,0.25808985233306886
3227,906,4,29067.9,6.9,0.2831887722015381
3228,907,1,15264.2,7.4,0.1650986909866333
3229,907,2,24444.6,9.1,0.24637341499328613
3230,907,3,28835.0,11.3,0.2726306915283203
3231,907,4,26377.0,5.3,0.26514883041381837
3232,908,1,18292.0,15.3,0.18967945575714112
3233,908,2,23677.6,9.8,0.22824172973632811
3234,908,3,28970.0,9.0,0.28345203399658203
3235,908,4,26288.9,5.3,0.2633580923080444
3236,909,1,16663.9,13.1,0.17834365367889404
3237,909,2,20785.2,8.4,0.20565690994262695
3238,909,3,26272.1,9.6,0.2696925401687622
3239,909,4,28221.3,10.0,0.2834894895553589
3240,910,1,17071.3,20.4,0.18730146884918214
3241,910,2,21472.5,12.2,0.2158275365829468
3242,910,3,27232.4,7.4,0.27109851837158205
3243,910,4,27606.3,3.8,0.2740724802017212
3244,911,1,17376.9,11.8,0.19415833950042724
3245,911,2,23836.0,8.6,0.2433068037033081
3246,911,3,25168.4,4.3,0.24256913661956786
3247,911,4,29122.3,2.5,0.2915735006332397
3248,912,1,17884.8,19.6,0.19381232261657716
3249,912,2,26335.2,18.0,0.2526289701461792
3250,912,3,29150.9,12.9,0.2832707166671753
3251,912,4,30315.1,2.6,0.29821624755859377
3252,913,1,15495.2,11.0,0.16524906158447267
3253,913,2,26075.6,10.2,0.2559301137924194
3254,913,3,28721.9,8.5,0.27573695182800295
3255,913,4,30667.2,2.5,0.2926409959793091
3256,914,1,16175.8,7.8,0.1669640064239502
3257,914,2,22278.7,7.9,0.22156884670257568
3258,914,3,24883.5,5.4,0.24230730533599854
3259,914,4,29673.2,2.2,0.28817846775054934
3260,915,1,14820.3,7.2,0.15869276523590087
3261,915,2,24343.4,9.1,0.240865159034729
3262,915,3,25655.7,10.1,0.2574108839035034
3263,915,4,28308.1,4.7,0.28226385116577146
3264,916,1,18621.4,11.1,0.19397287368774413
3265,916,2,23355.7,14.0,0.22456884384155273
3266,916,3,25596.0,12.2,0.2454937219619751
3267,916,4,28814.7,3.7,0.286242151260376
3268,917,1,19329.2,10.3,0.2060009241104126
3269,917,2,23322.2,11.5,0.22735087871551513
3270,917,3,29211.5,10.2,0.2752359628677368
3271,917,4,28193.8,4.2,0.27685654163360596
3272,918,1,20319.3,22.1,0.20858120918273926
3273,918,2,26277.6,19.1,0.2538350820541382
3274,918,3,26977.5,15.8,0.2648559808731079
3275,918,4,29689.3,8.4,0.2892905712127686
3276,919,1,16398.8,6.2,0.17851662635803223
3277,919,2,24845.4,6.9,0.24226486682891846
3278,919,3,26324.4,7.8,0.2525186538696289
3279,919,4,29694.4,1.6,0.2924987554550171
3280,920,1,17748.7,15.9,0.19315636157989502
3281,920,2,23265.2,19.3,0.23077542781829835
3282,920,3,27472.4,15.2,0.2698105812072754
3283,920,4,28397.8,4.7,0.2837453603744507
3284,921,1,15154.4,6.9,0.1636754035949707
3285,921,2,22798.6,12.2,0.22879109382629395
3286,921,3,28875.0,13.0,0.2761432409286499
3287,921,4,27977.4,3.9,0.2783139705657959
3288,922,1,17342.6,8.5,0.1808762788772583
3289,922,2,26534.8,13.4,0.2605257272720337
3290,922,3,28141.4,16.2,0.28111681938171384
3291,922,4,29064.6,6.5,0.3050121068954468
3292,923,1,16095.3,8.1,0.17381763458251953
3293,923,2,24870.0,7.9,0.24473190307617188
3294,923,3,29449.0,12.8,0.28942079544067384
3295,923,4,28671.2,5.8,0.2847625970840454
3296,924,1,18015.0,16.6,0.18567898273468017
3297,924,2,24911.8,21.4,0.24232051372528077
3298,924,3,25935.1,12.0,0.2611412763595581
3299,924,4,29855.3,12.0,0.3045217514038086
3300,925,1,15835.8,6.4,0.18759872913360595
3301,925,2,19879.3,18.0,0.20090298652648925
3302,925,3,27206.0,44.2,0.26633121967315676
3303,925,4,28806.5,66.1,0.2763875722885132
3304,926,1,15873.4,10.1,0.16794342994689943
3305,926,2,23689.5,10.7,0.23313441276550292
3306,926,3,27648.0,7.4,0.28798890113830566
3307,926,4,25077.6,7.7,0.25025362968444825
3308,927,1,17825.1,10.2,0.19358468055725098
3309,927,2,24316.2,14.1,0.24722061157226563
3310,927,3,27247.6,10.8,0.2623364686965942
3311,927,4,29170.9,10.5,0.28504247665405275
3312,928,1,15845.6,8.1,0.1701737403869629
3313,928,2,26025.3,15.5,0.2544147253036499
3314,928,3,26509.3,8.1,0.26500277519226073
3315,928,4,26296.5,3.2,0.2583622932434082
3316,929,1,18049.8,6.5,0.191542649269104
3317,929,2,16928.9,6.8,0.170967698097229
3318,929,3,25545.2,7.9,0.2463589906692505
3319,929,4,26991.1,8.6,0.26223928928375245
3320,930,1,15385.4,13.0,0.1672335147857666
3321,930,2,20782.7,12.0,0.20257399082183838
3322,930,3,27142.1,12.3,0.25475587844848635
3323,930,4,29565.4,8.5,0.280214262008667
3324,931,1,15787.5,7.7,0.17087182998657227
3325,931,2,22188.3,12.9,0.21481094360351563
3326,931,3,27442.2,7.7,0.27027533054351804
3327,931,4,30221.0,4.8,0.2941209554672241
3328,932,1,18230.0,5.8,0.18778607845306397
3329,932,2,24983.2,9.5,0.25408110618591306
3330,932,3,29061.6,9.2,0.28736898899078367
3331,932,4,27358.0,9.3,0.27637319564819335
3332,933,1,18007.0,6.4,0.1880047082901001
3333,933,2,25224.6,13.4,0.26074135303497314
3334,933,3,22507.6,10.2,0.22313847541809081
3335,933,4,28318.4,9.6,0.2820972681045532
3336,934,1,17937.3,2.8,0.18963949680328368
3337,934,2,26409.3,8.5,0.26744823455810546
3338,934,3,27096.5,6.4,0.26025140285491943
3339,934,4,29538.3,7.0,0.2835534572601318
3340,935,1,16478.6,8.5,0.16970326900482177
3341,935,2,23431.2,11.6,0.22305188179016114
3342,935,3,28556.3,10.1,0.2752945899963379
3343,935,4,26123.0,5.2,0.2533811092376709
3344,936,1,19203.1,23.6,0.19853613376617432
3345,936,2,23902.9,22.0,0.22923531532287597
3346,936,3,26820.7,5.3,0.2660510540008545
3347,936,4,28895.8,6.4,0.27376296520233157
3348,937,1,15168.9,2.3,0.1598818302154541
3349,937,2,23181.0,5.7,0.2249134063720703
3350,937,3,30049.8,6.4,0.28395352363586424
3351,937,4,29481.6,5.3,0.2850058555603027
3352,938,1,16019.2,5.3,0.1640179395675659
3353,938,2,21106.2,7.0,0.2126777410507202
3354,938,3,29024.3,7.4,0.2767439365386963
3355,938,4,29569.3,4.2,0.2905860185623169
3356,939,1,17748.2,5.0,0.18427698612213134
3357,939,2,24430.6,8.1,0.2367030620574951
3358,939,3,24429.4,8.0,0.2359539031982422
3359,939,4,28332.9,6.2,0.2892524480819702
3360,940,1,19300.2,15.7,0.20748515129089357
3361,940,2,23240.7,16.4,0.23470067977905273
3362,940,3,29633.1,6.8,0.2882469654083252
3363,940,4,28429.1,9.1,0.2771800756454468
3364,941,1,18705.1,5.1,0.2049715757369995
3365,941,2,21740.1,6.0,0.22191874980926513
3366,941,3,24541.6,8.9,0.24355676174163818
3367,941,4,26557.8,6.4,0.26056363582611086
3368,942,1,17770.9,6.5,0.1847531318664551
3369,942,2,23389.8,11.5,0.23161771297454833
3370,942,3,31270.4,10.2,0.29525296688079833
3371,942,4,30298.6,7.4,0.2924502372741699
3372,943,1,16313.0,5.4,0.18816561698913575
3373,943,2,24388.9,9.6,0.2458789348602295
3374,943,3,29454.4,8.3,0.28928778171539304
3375,943,4,29534.1,6.5,0.29595317840576174
3376,944,1,14911.9,7.0,0.16173760890960692
3377,944,2,20670.6,8.6,0.21247787475585939
3378,944,3,29341.3,10.2,0.2838327169418335
3379,944,4,29333.3,4.8,0.3019975423812866
3380,945,1,14793.8,16.9,0.1583698034286499
3381,945,2,22154.2,16.3,0.22721281051635742
3382,945,3,26456.6,16.2,0.2575186252593994
3383,945,4,26229.3,3.5,0.2632633686065674
3384,946,1,17772.5,8.6,0.18628306388854982
